swabs	in-context	four
switch	causes	genome
switch	in-time	after the oriI locus
switch	target	acceptor
symptom	has-property	co-existed
symptom	has-property	onset
symptom	in-context	patients
symptom onset	in-time	t-th day
symptomatic	entails	load
symptomatic	is-a	infections
symptoms	has-property	associated
symptoms	has-property	common
symptoms	has-property	depressive
symptoms	has-property	dominant
symptoms	has-property	existing
symptoms	has-property	lower
symptoms	has-property	mild
symptoms	has-property	obvious
symptoms	has-property	psychiatric
symptoms	has-property	resolved
symptoms	has-property	respiratory
symptoms	has-property	systemic
symptoms	has-property	typical
symptoms	in-context	COVID-19
symptoms	in-context	adults
symptoms	in-context	members
symptoms	in-context	only
symptoms	in-time	initially
symptoms	is-a	common
symptoms	is-a	cough
symptoms	is-a	fever
symptoms	is-a	manifestations
symptoms	target	disease
syndrome	has-property	acute
syndrome	has-property	respiratory
syndrome	has-property	severe
syndrome	in-context	coronavirus
syndrome	in-context	distress
syndrome	same-as	ARDS
synonymous mutations	in-context	RaTG13
synonymous mutations	in-context	SARS-CoV-2
synonymous substitution	in-context	RaTG13
synonymous substitution	in-context	SARS-CoV-2
synthesis	causes	persistence
synthesis	in-context	excessive
synthesis	target	IL-6
system	entails	addition
system	entails	fluid exchange
system	has-property	full
tachycardia	is-a	factors
tachycardia	is-a	high risk factors
tail fiber	in-context	T3 phage
taken	entails	delay
taken	entails	reduce
taken	in-context	CML
taken	target	measures
target	has-property	attractive
target	has-property	effectively
target	in-context	IAV
target	in-context	SARS-CoV-2
target	in-context	drug development
target	subject	Prophylactic Antiviral CRISPR
target	subject	Prophylactic Antiviral CRISPR in huMAN cells (PAC-MAN)
target	target	IAV
target	target	SARS-CoV-2
target	target	all sequenced coronaviruses
target	target	sequenced coronaviruses
target RNA	has-property	low as 0.1 aM
target RNA	is-a	0.1 aM
target and cleave	in-context	lung epithelial cell
target and cleave	subject	Cas13d-based genetic
target and cleave	target	IAV
target and cleave	target	RNA sequences
targeted	subject	antibodies
targeted	subject	drugs
targeted	subject	heat shock protein 90 alpha family class A member 1
targeted	subject	tumor necrosis factor
targeted	target	AIPs
targeted	target	RBD
targeting	entails	cleave
targeting	entails	target
targeting	in-context	validation
targeting	subject	Gemcitabine
targeting	target	SARS-CoV
targeting	target	population
targeting	target	vulnerable
taxol	causes	attachments
temperature	entails	relationship
temperature	in-context	Absolute
tends	subject	cases
tends	target	use
tens of thousands	in-context	cases
testing	has-property	rapid
testing	in-context	2019-nCoV
testing	in-context	COVID-19
testing	in-context	detection
testing	in-context	populations
testing	is-a	measures
testing	target	populations
tests	has-property	positive
tests	has-property	screening
tests	in-context	SARS-CoV-2
tests	in-context	acid
tests	in-context	reverse transcription polymerase chain reaction
tests	is-a	Diagnosis criteria
tests	subject	nucleic acid
tetraplex qPCR assay set n°1	entails	detection
tetraplex qPCR assay set n°1	entails	identification
than	has-property	higher
than	in-context	SARS-CoV S
than	in-context	controls
that	has-part	CVL218
that	has-property	olaparib
that	in-place	CVL218
the risk	has-property	death
the risk	in-context	infected
the scope of pathogens	in-context	detectable
therapeutic effect	in-context	COVID-19
therapeutic effect	in-context	SARS-CoV-2
therapeutic effect	in-context	coronavirus disease
therapy	causes	recurrence
therapy	has-property	antimicrobial
therapy	has-property	antivirus
therapy	has-property	imperfect
therapy	in-context	antivirus
there are	in-context	COVID-19
there are	in-context	acuteness
there are	target	treatments
there are	target	types
there are	target	vaccines
there is	target	significance
there were	subject	February 11, 2020
there were	target	72314
these	has-part	proteins
these	in-context	conformations
these	in-context	strains
these	in-context	two
these	is-a	coronaviruses
these	is-a	distributions
these	is-a	patients
these	is-a	requirements
these	same-as	values
they	has-property	potential
they	same-as	patients
thiohemiketal	has-property	R configuration
thiohemiketal	has-property	S configuration
third	in-context	virus
this	has-property	novel
this	in-context	coronavirus
this	is-a	pathogen
those	has-property	efficient
those	has-property	infected
those	has-property	using metapopulations
those	has-property	without
those	in-context	COVID-19 patients
those	in-context	ICU
those	in-context	patients
those	is-a	models
those	is-a	patients
threat	has-property	serious
threat	in-context	COVID-19
threat	in-context	global health
threat	in-context	public health
threat	subject	outbreak
threat	target	health
three	in-context	subspecies
three-stemmed	has-property	structurally
threshold	has-property	0.5%
threshold	in-context	fermentation
throat	in-time	11
through	subject	infectiousness
through	target	contact
through	target	droplets
thumb	in-place	domain
thumb	is-a	finger
time	causes	accumulation
time	has-property	long
time	has-property	longer
time	has-property	more
time	has-property	potentially
time	in-context	conditions
time	in-context	critical
time	in-context	death
time	in-context	discharge
time	in-context	infection
time	in-context	severe
time	in-time	infection
time delay	in-context	dailyobserved
time delay	in-context	dynamic
time delay	target	dynamic
time-consuming	in-context	processing steps
time-lapse	has-property	measurement
times	has-property	working
timing	in-context	transmission
timing	is-a	aspects
tissues	in-place	lung
titer	has-property	SARS-CoV
titer	has-property	low
titer	in-place	lung
to	subject	infected
to	target	February 11, 2020
to	target	other
to	target	uninfected
to achieve	target	immunity
to be elucidated	target	function(s)
to know	has-property	essential
to know	target	period
to occur	target	infections
to provide	subject	efforts
to provide	target	diagnostic method
to stabilize	subject	interactions
to stabilize	target	spike
to study	subject	tools
to study	target	law
took	in-place	patient
took	subject	DeCoV-Net
took	target	patient
took	target	volume
tools	has-property	best-known
tools	has-property	mathematical
tools	has-property	oldest
tourism	has-property	history
tourism history	in-place	epidemic areas
toxin	has-property	Killer
traced	target	cases
tracing	target	cases
tracing	target	contact
tract	has-property	respiratory
tract	has-property	upper
trajectory	has-property	100ns MD
trajectory	has-property	simulation
transcript	has-property	abundance
transcript	has-property	decay-induced
transcript	in-context	viral
transcriptomic signature	entails	differences
transfer	has-property	horizontal
transfer	in-context	Phage-mediated
transfer	in-context	gene
transfer	target	gene
transition	has-property	state
transition	subject	nucleotides
transitions	subject	coexistence
transitions	subject	dominance
transitions	target	coexistence
translate	in-context	into
translate	subject	These
translate	target	shifts
translated	has-property	efficiently
translated	in-context	relative
translated	subject	nucleocapsid (N) protein
translated	subject	pathway
translated	target	toxin
transmissibility	has-property	consistent
transmissibility	has-property	higher
transmissibility	has-property	human-to-human
transmissibility	has-property	similar
transmissibility	has-property	unknown
transmissibility	in-context	SARS-CoV-2
transmissibility	in-context	human-to-human
transmissibility	in-place	carriers
transmissibility	same-as	transmissibility
transmissibility	subject	SARS-CoV-2
transmissibility reduction	in-context	50%
transmission	causes	infection
transmission	causes	pneumonia
transmission	has-property	asymptomatic
transmission	has-property	human-to-human
transmission	has-property	patterns
transmission	has-property	potentia
transmission	has-property	presymptomatic
transmission	has-property	primary
transmission	has-property	rapid
transmission	has-property	risk
transmission	has-property	sustained
transmission	has-property	typical
transmission	has-property	widespread
transmission	in-context	COVID-19
transmission	in-context	Hospital-related
transmission	in-context	members
transmission	in-context	over 1,000
transmission	in-place	China
transmission	in-place	country
transmission	in-time	currently
transmission	subject	COVID-19
transmission	subject	SARS-CoV-2
transmission	subject	human
transmission	subject	pathogen
transmission	subject	person
transmission	target	-human
transmission	target	COVID-19
transmission	target	SARS-CoV-2
transmission	target	dengue
transmission	target	droplet
transmission	target	malaria
transmission	target	members
transmission	target	pathogen
transmission	target	person
transmission	target	person-to-person
transmission	target	rate
transmission approaches	in-context	SARS-CoV-2
transmission mode	has-property	primary
transmission route	in-context	SARS-CoV-2
transmission route	in-time	Currently
transmitted	entails	leading
transmitted	entails	spreading
transmitted	in-context	Comparing
transmitted	in-context	sex
transmitted	in-context	sexual transmission
transmitted	in-context	vaginal sex
transmitted	in-place	human
transmitted	subject	SARS-CoV
transmitted	subject	human
transmitted	target	2019-nCoV
transmitted	target	SARS-CoV-2
transmitted	target	human
transmitted	target	sexual transmission
transport	in-context	transporter
transportation	causes	82%
transportation	is-a	factors
transporter	in-context	peptides
transporter	same-as	TAP
transporter	target	antigenic peptides
travel	has-property	intercity
treat	target	COVID-19
treating	subject	Gemcitabine
treating	target	types
treatment	causes	improve
treatment	has-property	early
treatment	has-property	psychological
treatment	has-property	related
treatment	in-context	COVID-19
